signal
1593
1583
1581
1583
1586
1583
1585
1585
1587
1590
1581
1586
1585
1582
1585
1586
1580
1581
1582
1580
1595
1592
1580
1587
1592
1575
1595
1587
1586
1590
1591
1582
1581
1586
1589
1587
1598
1590
1582
1584
1584
1589
1585
1584
1584
1593
1584
1587
1589
1588
1584
1589
1586
1585
1585
1590
1590
1588
1576
1586
1582
1593
1582
1590
1577
1582
1586
1584
1586
1584
1586
1587
1588
1582
1580
1583
1577
1599
1584
1587
1576
1589
1586
1581
1587
1591
1582
1584
1582
1588
1589
1577
1581
1584
1582
1582
1597
1592
1573
1594
1584
1574
1588
1588
1590
1589
1578
1580
1594
1579
1580
1594
1590
1583
1587
1576
1589
1581
1585
1582
1589
1586
1583
1575
1585
1584
1586
1586
1584
1588
1586
1583
1585
1586
1586
1585
1582
1584
1584
1588
1584
1584
1585
1585
1589
1586
1588
1584
1588
1580
1581
1582
1583
1585
1598
1594
1584
1586
1584
1585
1584
1583
1575
1584
1581
1588
1583
1589
1583
1586
1588
1584
1586
1584
1584
1584
1576
1577
1585
1579
1595
1579
1581
1589
1574
1581
1594
1584
1578
1580
1578
1586
1584
1580
1577
1603
1591
1587
1579
1595
1590
1584
1579
1586
1581
1584
1589
1577
1582
1617
1586
1575
1589
1581
1580
1587
1583
1587
1587
1578
1590
1590
1589
1588
1586
1584
1585
1582
1583
1579
1586
1585
1587
1593
1598
1584
1582
1582
1588
1579
1583
1588
1605
1566
1589
1569
1600
1579
1597
1578
1586
1590
1583
1584
1586
1586
1585
1583
1585
1588
1594
1587
1585
1589
1581
1581
1584
1580
1584
1587
1587
1579
1584
1588
1583
1598
1588
1579
1586
1588
1572
1595
1591
1582
1596
1574
1588
1584
1584
1586
1585
1585
1584
1585
1582
1584
1586
1585
1584
1586
1585
1584
1586
1584
1584
1582
1584
1586
1581
1581
1583
1583
1585
1581
1583
1582
1591
1580
1591
1588
1585
1582
1590
1580
1578
1584
1584
1595
1588
1585
1577
1598
1580
1594
1583
1589
1580
1585
1586
1589
1587
1589
1584
1581
1584
1584
1580
1582
1583
1585
1587
1584
1586
1584
1583
1582
1588
1587
1581
1589
1587
1580
1585
1594
1581
1598
1588
1587
1592
1589
1586
1578
1587
1584
1587
1587
1583
1581
1588
1585
1586
1591
1579
1588
1583
1584
1587
1590
1589
1589
1570
1583
1592
1576
1584
1589
1579
1580
1583
1586
1584
1583
1584
1589
1578
1584
1584
1583
1578
1585
1588
1584
1575
1586
1584
1577
1584
1585
1586
1584
1587
1586
1583
1584
1586
1584
1587
1584
1581
1585
1582
1582
1582
1583
1581
1586
1577
1582
1586
1589
1596
1575
1583
1586
1588
1581
1587
1589
1582
1577
1598
1582
1579
1574
1583
1581
1583
1590
1574
1588
1584
1585
1583
1583
1583
1584
1583
1583
1583
1584
1585
1583
1589
1583
1581
1584
1582
1581
1598
1589
1588
1584
1585
1589
1592
1581
1581
1588
1584
1585
1582
1591
1583
1587
1573
1607
1575
1591
1576
1592
1582
1584
1583
1583
1584
1586
1590
1584
1586
1585
1585
1583
1585
1587
1585
1594
1610
1589
1587
1574
1596
1575
1579
1592
1587
1581
1583
1589
1581
1582
1583
1586
1583
1574
1597
1582
1592
1596
1578
1576
1599
1580
1594
1588
1578
1582
1583
1583
1588
1581
1588
1589
1587
1586
1580
1586
1584
1587
1588
1586
1585
1585
1582
1584
1589
1583
1585
1590
1592
1586
1587
1589
1585
1584
1586
1588
1589
1579
1591
1572
1598
1588
1575
1581
1583
1579
1583
1586
1586
1585
1585
1584
1584
1580
1582
1584
1583
1588
1588
1583
1593
1585
1585
1583
1585
1585
1584
1587
1583
1589
1586
1584
1582
1586
1584
1588
1587
1587
1594
1601
1574
1590
1590
1577
1585
1583
1591
1582
1579
1574
1580
1577
1585
1585
1586
1584
1584
1582
1578
1584
1584
1582
1584
1589
1586
1584
1585
1583
1583
1585
1582
1589
1585
1584
1582
1586
1584
1580
1582
1589
1592
1581
1583
1587
1589
1583
1580
1587
1584
1584
1582
1587
1581
1594
1574
1582
1582
1582
1577
1593
1578
1582
1587
1580
1601
1577
1590
1589
1578
1586
1591
1582
1584
1587
1579
1588
1583
1585
1586
1586
1588
1589
1588
1588
1569
1590
1576
1593
1569
1593
1588
1585
1576
1575
1595
1580
1579
1587
1580
1589
1587
1586
1588
1584
1587
1577
1584
1583
1585
1587
1586
1585
1583
1585
1595
1581
1591
1584
1587
1587
1582
1586
1583
1584
1586
1577
1588
1583
1586
1584
1586
1591
1575
1585
1587
1588
1586
1582
1586
